,subtype,bedroomCount,netHabitableSurface,fireplaceExists,terraceSurface,hasTerrace,hasGarden,gardenSurface,hasSwimmingPool,price,type,postalCode,locality,kitchen,condition,facadeCount,isFurnished
6110,APARTMENT_GROUP,,,False,,,,,,,APARTMENT_GROUP,8300,Knokke-Heist,,,,
6111,PENTHOUSE,3.0,160.0,False,11.0,True,,,False,499000.0,APARTMENT,1190,Forest,USA_HYPER_EQUIPPED,AS_NEW,2.0,
6112,LOFT,2.0,242.0,False,6.0,True,,,False,649000.0,APARTMENT,1050,Ixelles,USA_HYPER_EQUIPPED,AS_NEW,3.0,
6113,APARTMENT,2.0,113.0,False,,True,True,,False,280000.0,APARTMENT,3560,Lummen,INSTALLED,AS_NEW,,
6114,APARTMENT,1.0,68.0,False,,,,,,150000.0,APARTMENT,1370,Jodoigne,HYPER_EQUIPPED,TO_BE_DONE_UP,2.0,
6115,PENTHOUSE,3.0,226.0,False,28.0,True,,,False,2795000.0,APARTMENT,8300,Knokke-Heist,HYPER_EQUIPPED,AS_NEW,2.0,
6116,APARTMENT,3.0,192.0,False,23.0,True,,,True,6230000.0,APARTMENT,8300,Knokke-Heist,USA_HYPER_EQUIPPED,,2.0,
6117,APARTMENT,2.0,142.0,False,12.0,True,,,True,4300000.0,APARTMENT,8300,Knokke-Heist,USA_HYPER_EQUIPPED,AS_NEW,2.0,
6118,FLAT_STUDIO,1.0,23.0,False,,True,,,,79000.0,APARTMENT,5000,Namur,,JUST_RENOVATED,2.0,
6119,APARTMENT,2.0,75.0,False,,True,,,,185000.0,APARTMENT,5000,Namur,INSTALLED,GOOD,2.0,
6120,GROUND_FLOOR,2.0,105.0,False,35.0,True,,,,265000.0,APARTMENT,2440,Geel,HYPER_EQUIPPED,AS_NEW,3.0,
6121,APARTMENT,2.0,92.0,False,,True,,,False,445000.0,APARTMENT,2000,Antwerp,USA_HYPER_EQUIPPED,AS_NEW,2.0,
6122,APARTMENT,2.0,95.0,False,,True,,,,445000.0,APARTMENT,2000,Antwerp,USA_HYPER_EQUIPPED,AS_NEW,2.0,
6123,DUPLEX,3.0,136.0,False,,True,,,False,589000.0,APARTMENT,2000,Antwerp,INSTALLED,AS_NEW,2.0,
6124,PENTHOUSE,3.0,241.0,False,169.0,True,,,False,1990000.0,APARTMENT,1180,Uccle,HYPER_EQUIPPED,AS_NEW,3.0,
6125,APARTMENT,1.0,84.0,False,16.0,True,,,,384000.0,APARTMENT,1160,Auderghem,INSTALLED,AS_NEW,,
6126,APARTMENT,2.0,95.0,False,10.0,True,,,,434000.0,APARTMENT,1160,Auderghem,INSTALLED,AS_NEW,,
6127,APARTMENT,2.0,132.0,False,11.0,True,,,,550000.0,APARTMENT,1050,Ixelles,HYPER_EQUIPPED,GOOD,2.0,
6128,APARTMENT,1.0,66.0,False,10.0,True,,,,304000.0,APARTMENT,1050,Ixelles,INSTALLED,AS_NEW,,
6129,APARTMENT,1.0,66.0,False,10.0,True,,,False,309000.0,APARTMENT,1050,Ixelles,INSTALLED,AS_NEW,,
6130,APARTMENT,1.0,70.0,False,13.0,True,,,,329000.0,APARTMENT,1050,Ixelles,INSTALLED,AS_NEW,,
6131,APARTMENT,1.0,84.0,False,16.0,True,,,,384000.0,APARTMENT,1050,Ixelles,INSTALLED,AS_NEW,,
6132,APARTMENT,2.0,95.0,False,10.0,True,,,False,419000.0,APARTMENT,1050,Ixelles,INSTALLED,AS_NEW,,
6133,APARTMENT,2.0,95.0,False,10.0,True,,,,424000.0,APARTMENT,1050,Ixelles,INSTALLED,AS_NEW,,
6134,APARTMENT,2.0,95.0,False,10.0,True,,,,434000.0,APARTMENT,1050,Ixelles,INSTALLED,AS_NEW,,
6135,PENTHOUSE,3.0,164.0,False,20.0,True,,,,799000.0,APARTMENT,1050,Ixelles,INSTALLED,AS_NEW,,
6136,GROUND_FLOOR,3.0,205.0,False,,True,True,800.0,False,1450000.0,APARTMENT,1180,Uccle,USA_SEMI_EQUIPPED,AS_NEW,,
6137,APARTMENT,2.0,165.0,False,25.0,True,,,False,499000.0,APARTMENT,4000,LIEGE,HYPER_EQUIPPED,AS_NEW,2.0,
6138,APARTMENT,2.0,76.0,False,5.0,True,,,False,110000.0,APARTMENT,4040,Herstal,SEMI_EQUIPPED,GOOD,2.0,
6139,APARTMENT,2.0,,False,,,True,,False,625000.0,APARTMENT,8300,Knokke-Heist,,,,
6140,APARTMENT,1.0,99.0,False,,,,,False,211838.0,APARTMENT,3580,Beringen,,,,
6141,FLAT_STUDIO,0.0,39.0,False,,,,,False,115000.0,APARTMENT,8430,Middelkerke,INSTALLED,AS_NEW,,
6142,APARTMENT,2.0,,False,,,,,False,319000.0,APARTMENT,8380,Zeebrugge,SEMI_EQUIPPED,JUST_RENOVATED,2.0,
6143,APARTMENT,2.0,101.0,False,,True,,,,164000.0,APARTMENT,2260,Westerlo,,TO_BE_DONE_UP,,
6144,APARTMENT,2.0,90.0,False,,True,,,,199000.0,APARTMENT,9470,Denderleeuw,INSTALLED,GOOD,2.0,
6145,FLAT_STUDIO,0.0,35.0,False,,,,,,107000.0,APARTMENT,5030,Gembloux,SEMI_EQUIPPED,GOOD,,
6146,APARTMENT,2.0,98.0,False,15.0,True,,,False,259000.0,APARTMENT,7700,Mouscron,,,,
6147,APARTMENT,2.0,,False,,True,,,False,175000.0,APARTMENT,8930,Menen,INSTALLED,,,
6148,DUPLEX,2.0,82.0,False,,True,,,,199000.0,APARTMENT,9230,Wetteren,INSTALLED,AS_NEW,2.0,
6149,APARTMENT,1.0,70.0,False,,True,,,,169000.0,APARTMENT,9230,Wetteren,,AS_NEW,2.0,
6150,APARTMENT,1.0,50.0,False,,,,,,160000.0,APARTMENT,1360,Perwez,USA_SEMI_EQUIPPED,AS_NEW,,
6151,APARTMENT,2.0,167.0,False,16.0,True,,,False,410000.0,APARTMENT,7500,Tournai,INSTALLED,AS_NEW,3.0,
6152,APARTMENT,2.0,142.0,False,50.0,True,,,False,473000.0,APARTMENT,7500,Tournai,INSTALLED,AS_NEW,,
6153,APARTMENT,3.0,249.0,False,16.0,True,,,False,730000.0,APARTMENT,7500,Tournai,USA_HYPER_EQUIPPED,,4.0,
6154,APARTMENT,3.0,350.0,False,,True,,,False,1350000.0,APARTMENT,7500,Tournai,HYPER_EQUIPPED,AS_NEW,4.0,
6155,APARTMENT,3.0,333.0,False,60.0,True,,,False,2400000.0,APARTMENT,7500,Tournai,INSTALLED,,3.0,
6156,APARTMENT,2.0,89.0,False,,,True,100.0,,324900.0,APARTMENT,2650,Edegem,HYPER_EQUIPPED,AS_NEW,3.0,
6157,APARTMENT,2.0,86.0,False,,,,,,230000.0,APARTMENT,2650,Edegem,,,,
6158,PENTHOUSE,2.0,134.0,False,42.0,True,,,False,695000.0,APARTMENT,9000,Gent,NOT_INSTALLED,AS_NEW,4.0,
6159,PENTHOUSE,2.0,131.0,False,55.0,True,,,False,665000.0,APARTMENT,9000,Gent,NOT_INSTALLED,AS_NEW,4.0,
6160,GROUND_FLOOR,2.0,103.0,False,9.0,True,,,False,315000.0,APARTMENT,4900,Spa,INSTALLED,GOOD,2.0,
6161,APARTMENT,2.0,115.0,False,,,,,,389000.0,APARTMENT,2000,Antwerp,USA_HYPER_EQUIPPED,AS_NEW,2.0,
6162,APARTMENT,2.0,95.0,False,5.0,True,,,False,295000.0,APARTMENT,1400,Nivelles,SEMI_EQUIPPED,TO_BE_DONE_UP,3.0,
6163,GROUND_FLOOR,2.0,76.0,False,,True,,,,285000.0,APARTMENT,9280,Lebbeke Denderbelle,INSTALLED,GOOD,,
6164,APARTMENT,2.0,86.0,False,,True,,,,205000.0,APARTMENT,2940,Hoevenen,,GOOD,2.0,
6165,APARTMENT,2.0,85.0,False,,True,,,,225000.0,APARTMENT,3500,Hasselt,HYPER_EQUIPPED,AS_NEW,2.0,
6166,APARTMENT,3.0,104.0,False,6.0,True,True,43.0,False,269000.0,APARTMENT,9300,Aalst,INSTALLED,AS_NEW,,
6167,APARTMENT,2.0,94.0,False,,,True,,False,225000.0,APARTMENT,8500,Kortrijk,,AS_NEW,,
6168,APARTMENT,2.0,,False,,,True,,False,319000.0,APARTMENT,9000,Gent,,JUST_RENOVATED,,
6169,APARTMENT,2.0,102.0,False,,,,,False,185000.0,APARTMENT,9620,Zottegem,,AS_NEW,,
6170,APARTMENT,3.0,180.0,False,24.0,True,,,False,350000.0,APARTMENT,9506,Idegem,,AS_NEW,,
6171,APARTMENT,1.0,69.0,False,,True,,,,265000.0,APARTMENT,9230,Wetteren,HYPER_EQUIPPED,AS_NEW,,
6172,APARTMENT_GROUP,,,False,,,,,,,APARTMENT_GROUP,1180,Uccle,,,,
6173,DUPLEX,3.0,140.0,False,,,,,,219000.0,APARTMENT,3980,Tessenderlo,HYPER_EQUIPPED,GOOD,,
6174,APARTMENT,2.0,85.0,False,14.0,True,,,False,230000.0,APARTMENT,1140,Evere,INSTALLED,TO_RENOVATE,2.0,
6175,APARTMENT,2.0,90.0,False,10.0,True,,,False,250000.0,APARTMENT,1140,Evere,HYPER_EQUIPPED,GOOD,2.0,
6176,APARTMENT,2.0,112.0,False,16.0,True,,,False,406000.0,APARTMENT,1970,Wezembeek-Oppem,,,,
6177,APARTMENT,2.0,115.0,False,21.0,True,,,False,425000.0,APARTMENT,1970,Wezembeek-Oppem,,,,
6178,APARTMENT,2.0,112.0,False,16.0,True,,,False,406000.0,APARTMENT,1970,Wezembeek-Oppem,,,,
6179,APARTMENT,2.0,105.0,False,,True,,,False,795000.0,APARTMENT,8300,Knokke-Heist,HYPER_EQUIPPED,AS_NEW,2.0,
6180,APARTMENT,3.0,105.0,False,10.0,True,,,False,370000.0,APARTMENT,1970,Wezembeek-Oppem,,,,
6181,APARTMENT_GROUP,,,False,,,,,,,APARTMENT_GROUP,1970,Wezembeek-Oppem,,,,
6182,APARTMENT_GROUP,,,False,,,,,,,APARTMENT_GROUP,1970,Wezembeek-Oppem,,,,
6183,APARTMENT,3.0,111.0,False,4.0,True,,,False,345000.0,APARTMENT,9000,Gent,INSTALLED,,,
6184,APARTMENT,2.0,70.0,False,,True,,,False,335000.0,APARTMENT,9000,Gent,HYPER_EQUIPPED,,,
6185,FLAT_STUDIO,0.0,40.0,False,9.0,True,,,False,225000.0,APARTMENT,1140,Evere,USA_HYPER_EQUIPPED,AS_NEW,,
6186,APARTMENT,1.0,69.0,False,6.0,True,,,False,285000.0,APARTMENT,1140,Evere,USA_HYPER_EQUIPPED,AS_NEW,2.0,
6187,APARTMENT_GROUP,,,False,,,,,,,APARTMENT_GROUP,1140,Evere,,,,
6188,APARTMENT,4.0,300.0,False,80.0,True,,,False,1980000.0,APARTMENT,1060,Saint-Gilles,HYPER_EQUIPPED,AS_NEW,2.0,
6189,APARTMENT,1.0,64.0,False,,True,,,False,680000.0,APARTMENT,8300,Knokke-Heist Knokke,USA_HYPER_EQUIPPED,GOOD,2.0,
6190,APARTMENT,2.0,81.0,False,,True,,,False,249000.0,APARTMENT,9290,Berlare,USA_HYPER_EQUIPPED,,2.0,
6191,APARTMENT,2.0,101.0,False,,,,,,285000.0,APARTMENT,1081,Koekelberg,USA_HYPER_EQUIPPED,AS_NEW,,
6192,DUPLEX,2.0,169.0,False,20.0,True,,,,700000.0,APARTMENT,2018,Antwerp,,AS_NEW,,
6193,DUPLEX,3.0,121.0,False,26.0,True,,,,356261.0,APARTMENT,1700,Dilbeek,USA_HYPER_EQUIPPED,AS_NEW,,
6194,APARTMENT,2.0,81.0,False,12.0,True,True,,False,238000.0,APARTMENT,9800,Deinze,INSTALLED,,,
6195,APARTMENT,2.0,79.0,False,,,,,False,169000.0,APARTMENT,9800,Deinze,INSTALLED,AS_NEW,,
6196,APARTMENT,2.0,72.0,False,,,,,False,175000.0,APARTMENT,9200,Sint-Gillis-Dendermonde,,GOOD,,
6197,APARTMENT,2.0,100.0,False,48.0,True,,,False,269000.0,APARTMENT,8800,Roeselare,INSTALLED,,,
6198,APARTMENT,3.0,126.0,False,,True,True,,False,349000.0,APARTMENT,8210,Veldegem,INSTALLED,AS_NEW,,
6199,APARTMENT,1.0,,False,,True,,,,195000.0,APARTMENT,8400,Oostende,,AS_NEW,2.0,
6200,SERVICE_FLAT,2.0,,False,,,,,False,220000.0,APARTMENT,8310,Assebroek,INSTALLED,AS_NEW,,
6201,SERVICE_FLAT,1.0,,False,,,,,False,298000.0,APARTMENT,8000,Brugge,,,,
6202,APARTMENT,1.0,,False,,,,,False,425000.0,APARTMENT,1050,Ixelles,HYPER_EQUIPPED,AS_NEW,2.0,
6203,APARTMENT,3.0,120.0,False,8.0,True,,,False,239900.0,APARTMENT,2100,Deurne,INSTALLED,AS_NEW,,
6204,APARTMENT,3.0,131.0,False,10.0,True,,,False,350000.0,APARTMENT,3290,Diest,INSTALLED,AS_NEW,,
6205,APARTMENT,1.0,78.0,False,,,,,False,169000.0,APARTMENT,8500,Kortrijk,INSTALLED,TO_BE_DONE_UP,,
6206,APARTMENT,2.0,90.0,False,19.0,True,,,False,175000.0,APARTMENT,5000,Namur,USA_SEMI_EQUIPPED,TO_BE_DONE_UP,2.0,
6207,APARTMENT,2.0,90.0,False,19.0,True,,,False,175000.0,APARTMENT,5000,Namur,USA_SEMI_EQUIPPED,TO_BE_DONE_UP,2.0,
6208,APARTMENT,2.0,,False,,,True,,False,269000.0,APARTMENT,3800,Sint-Truiden,INSTALLED,JUST_RENOVATED,,
6209,APARTMENT,1.0,75.0,False,,True,,,False,275000.0,APARTMENT,2580,Beerzel,HYPER_EQUIPPED,,,
6210,APARTMENT,2.0,60.0,False,,,,,False,210000.0,APARTMENT,9000,Gent,INSTALLED,,,
6211,APARTMENT,1.0,,False,,,,,False,270114.0,APARTMENT,8370,Blankenberge,,,,
6212,APARTMENT,1.0,,False,,,,,False,189000.0,APARTMENT,9000,Gent,,,,
6213,APARTMENT,3.0,,False,,,,,False,259000.0,APARTMENT,8660,De Panne,,,,
6214,APARTMENT,1.0,,False,,,,,False,269000.0,APARTMENT,9000,Gent,,,,
6215,APARTMENT,2.0,,False,,True,,,False,229000.0,APARTMENT,8600,Diksmuide,INSTALLED,AS_NEW,,
6216,APARTMENT,5.0,232.0,False,,,,,False,595000.0,APARTMENT,9050,Gentbrugge,INSTALLED,AS_NEW,,
6217,APARTMENT,4.0,193.0,False,,True,,,False,1500000.0,APARTMENT,8300,Knokke-Zoute,,AS_NEW,,
6218,APARTMENT,1.0,55.0,False,,,,,False,265000.0,APARTMENT,8020,Oostkamp,,,,
6219,APARTMENT,1.0,32.0,False,,,,,False,355000.0,APARTMENT,8300,Knokke,,AS_NEW,2.0,
6220,APARTMENT,1.0,46.0,False,,,,,False,159000.0,APARTMENT,8400,Oostende,,,,
6221,DUPLEX,3.0,130.0,False,,,,,False,485000.0,APARTMENT,3000,Leuven,INSTALLED,AS_NEW,,
6222,APARTMENT,3.0,115.0,False,9.0,True,,,False,327500.0,APARTMENT,9000,Gent,,,,
6223,APARTMENT,3.0,112.0,False,8.0,True,,,False,379000.0,APARTMENT,9000,Gent,,,,
6224,APARTMENT,1.0,88.0,False,18.0,True,True,,False,285000.0,APARTMENT,9000,Gent,,,,
6225,APARTMENT,1.0,88.0,False,18.0,True,True,,False,285000.0,APARTMENT,9052,Zwijnaarde,,,,
6226,APARTMENT_GROUP,,,False,,,,,,,APARTMENT_GROUP,9800,Deinze,,,,
6227,APARTMENT,2.0,87.0,False,,,,,False,199000.0,APARTMENT,8660,De Panne,INSTALLED,AS_NEW,,
6228,APARTMENT,2.0,205.0,False,30.0,True,True,,False,347000.0,APARTMENT,9700,Oudenaarde,,AS_NEW,2.0,
6229,LOFT,2.0,205.0,False,30.0,True,True,,False,347000.0,APARTMENT,9700,Oudenaarde,,AS_NEW,2.0,
6230,APARTMENT,2.0,102.0,False,22.0,True,True,,False,266880.0,APARTMENT,9700,Oudenaarde,,,2.0,
6231,APARTMENT,2.0,88.0,False,21.0,True,True,,False,241400.0,APARTMENT,9700,Oudenaarde,,,2.0,
6232,APARTMENT,2.0,88.0,False,21.0,True,True,,False,241400.0,APARTMENT,9700,Oudenaarde,,,2.0,
6233,APARTMENT,2.0,88.0,False,21.0,True,True,,False,232596.0,APARTMENT,9700,Oudenaarde,,,2.0,
6234,APARTMENT,2.0,88.0,False,10.0,True,True,,False,229500.0,APARTMENT,9700,Oudenaarde,,,2.0,
6235,APARTMENT,1.0,59.0,False,10.0,True,True,,False,150640.0,APARTMENT,9700,Oudenaarde,,,2.0,
6236,APARTMENT,2.0,86.0,False,11.0,True,True,,False,217320.0,APARTMENT,9700,Oudenaarde,,,2.0,
6237,APARTMENT,2.0,130.0,False,15.0,True,True,,False,519000.0,APARTMENT,9000,Gent,INSTALLED,,2.0,
6238,APARTMENT,2.0,86.0,False,11.0,True,True,,False,225925.0,APARTMENT,9700,Oudenaarde,,,2.0,
6239,APARTMENT,2.0,99.0,False,4.0,True,,,False,159000.0,APARTMENT,9620,Zottegem,SEMI_EQUIPPED,GOOD,2.0,
6240,APARTMENT,2.0,102.0,False,22.0,True,True,,False,287320.0,APARTMENT,9700,Oudenaarde,,,2.0,
6241,APARTMENT,2.0,88.0,False,21.0,True,True,,False,241400.0,APARTMENT,9700,Oudenaarde,,,2.0,
6242,APARTMENT,2.0,88.0,False,21.0,True,True,,False,241400.0,APARTMENT,9700,Oudenaarde,,,2.0,
6243,APARTMENT,2.0,88.0,False,21.0,True,True,,False,241400.0,APARTMENT,9700,Oudenaarde,,,2.0,
6244,APARTMENT,2.0,88.0,False,10.0,True,True,,False,229500.0,APARTMENT,9700,Oudenaarde,,,2.0,
6245,APARTMENT,1.0,59.0,False,10.0,True,True,,False,156500.0,APARTMENT,9700,Oudenaarde,,,2.0,
6246,APARTMENT,2.0,86.0,False,11.0,True,True,,False,225925.0,APARTMENT,9700,Oudenaarde,,,2.0,
6247,APARTMENT,2.0,86.0,False,11.0,True,True,,False,234530.0,APARTMENT,9700,Oudenaarde,,,2.0,
6248,APARTMENT,2.0,102.0,False,22.0,True,True,,False,297540.0,APARTMENT,9700,Oudenaarde,,,2.0,
6249,APARTMENT,2.0,88.0,False,21.0,True,True,,False,250204.0,APARTMENT,9700,Oudenaarde,,,2.0,
6250,APARTMENT,2.0,88.0,False,21.0,True,True,,False,250204.0,APARTMENT,9700,Oudenaarde,,,2.0,
6251,APARTMENT,2.0,88.0,False,21.0,True,True,,False,250204.0,APARTMENT,9700,Oudenaarde,,,2.0,
6252,APARTMENT,2.0,88.0,False,10.0,True,True,,False,238280.0,APARTMENT,9700,Oudenaarde,,,2.0,
6253,APARTMENT,1.0,59.0,False,10.0,True,True,,False,162360.0,APARTMENT,9700,Oudenaarde,,,2.0,
6254,APARTMENT,2.0,118.0,False,38.0,True,True,,False,366980.0,APARTMENT,9700,Oudenaarde,,,2.0,
6255,APARTMENT,2.0,118.0,False,18.0,True,True,,False,341900.0,APARTMENT,9700,Oudenaarde,,,2.0,
6256,APARTMENT,2.0,93.0,False,35.0,True,True,,False,291050.0,APARTMENT,9700,Oudenaarde,,,2.0,
6257,APARTMENT_GROUP,,,False,,,,,,,APARTMENT_GROUP,9700,Oudenaarde,,,,
6258,APARTMENT,2.0,,False,,True,,,False,610000.0,APARTMENT,8620,Nieuwpoort,,,,
6259,APARTMENT,2.0,112.0,False,,,,,False,170000.0,APARTMENT,2450,Meerhout,,AS_NEW,,
6260,APARTMENT,3.0,125.0,False,,True,True,,False,645000.0,APARTMENT,8420,De Haan,,,,
6261,APARTMENT,2.0,82.0,False,,,,,False,215000.0,APARTMENT,8400,Oostende,INSTALLED,AS_NEW,2.0,
6262,DUPLEX,2.0,125.0,False,,,,,False,235000.0,APARTMENT,3500,Hasselt,INSTALLED,,3.0,
6263,PENTHOUSE,3.0,,False,,True,True,,False,749000.0,APARTMENT,9300,Aalst,HYPER_EQUIPPED,,,
6264,APARTMENT,2.0,145.0,False,,,,,False,249000.0,APARTMENT,2850,Boom,INSTALLED,AS_NEW,,
6265,GROUND_FLOOR,2.0,95.0,False,,,,,False,250000.0,APARTMENT,1070,Anderlecht,INSTALLED,AS_NEW,,
6266,APARTMENT,2.0,,False,,,,,False,139000.0,APARTMENT,9100,Sint-Niklaas,,TO_BE_DONE_UP,,
6267,PENTHOUSE,2.0,68.0,False,,,,,False,415000.0,APARTMENT,8400,Oostende,INSTALLED,AS_NEW,2.0,
6268,GROUND_FLOOR,2.0,,False,,,True,,False,159000.0,APARTMENT,8400,Oostende,INSTALLED,GOOD,,
6269,GROUND_FLOOR,2.0,109.0,False,,True,,,False,275000.0,APARTMENT,3540,Herk-de-Stad,,GOOD,2.0,
6270,APARTMENT,2.0,100.0,False,,,,,False,330000.0,APARTMENT,1060,Saint-Gilles,,GOOD,2.0,
6271,APARTMENT,2.0,,False,,,,,False,197500.0,APARTMENT,8500,Kortrijk,INSTALLED,JUST_RENOVATED,2.0,
6272,APARTMENT,3.0,107.0,False,,,,,False,329000.0,APARTMENT,1020,Laeken,INSTALLED,GOOD,2.0,
6273,GROUND_FLOOR,3.0,104.0,False,,,,,False,235000.0,APARTMENT,3560,Lummen,INSTALLED,TO_BE_DONE_UP,3.0,
6274,DUPLEX,2.0,115.0,False,,,,,False,310000.0,APARTMENT,3200,Aarschot,INSTALLED,AS_NEW,2.0,
6275,APARTMENT,1.0,60.0,False,,,,,False,199000.0,APARTMENT,1420,Braine-l'Alleud,HYPER_EQUIPPED,AS_NEW,2.0,
6276,APARTMENT,2.0,90.0,False,13.0,True,,,,345000.0,APARTMENT,1932,Zaventem Sint-Stevens-Woluwe,,GOOD,2.0,
6277,APARTMENT,4.0,182.0,False,30.0,True,,,False,599000.0,APARTMENT,1180,Uccle,HYPER_EQUIPPED,GOOD,2.0,
6278,APARTMENT,1.0,36.0,False,,True,,,,95000.0,APARTMENT,6940,Durbuy,,,,
6279,DUPLEX,2.0,94.0,False,,,,,False,299000.0,APARTMENT,1932,Zaventem,USA_HYPER_EQUIPPED,AS_NEW,,
6280,APARTMENT,2.0,,False,9.0,True,,,False,325000.0,APARTMENT,1082,Sint-Agatha-Berchem,USA_HYPER_EQUIPPED,AS_NEW,2.0,
6281,APARTMENT,2.0,80.0,False,2.0,True,,,False,260000.0,APARTMENT,1030,Schaerbeek,INSTALLED,,2.0,
6282,APARTMENT_GROUP,,,False,,,,,,,APARTMENT_GROUP,1325,Chaumont-Gistoux,,,,
6283,APARTMENT,1.0,54.0,False,4.0,True,,,,175000.0,APARTMENT,5000,Namur,INSTALLED,TO_BE_DONE_UP,3.0,
6284,APARTMENT,2.0,153.0,False,,,,,,148000.0,APARTMENT,9600,Ronse,SEMI_EQUIPPED,GOOD,,
6285,APARTMENT,2.0,,False,,,,,,120000.0,APARTMENT,9600,Ronse,SEMI_EQUIPPED,,,
6286,APARTMENT,3.0,194.0,False,31.0,True,,,,775000.0,APARTMENT,1325,Chaumont-Gistoux,INSTALLED,,,
6287,APARTMENT,2.0,98.0,False,,,True,45.0,,397000.0,APARTMENT,1325,Chaumont-Gistoux,INSTALLED,,,
6288,APARTMENT,2.0,95.0,False,,,True,130.0,,390000.0,APARTMENT,1325,Chaumont-Gistoux,INSTALLED,,,
6289,APARTMENT,2.0,94.0,False,,True,True,130.0,,399000.0,APARTMENT,1325,Chaumont-Gistoux,INSTALLED,,,
6290,APARTMENT,2.0,160.0,False,30.0,True,,,,675000.0,APARTMENT,1325,Chaumont-Gistoux,INSTALLED,,,
6291,APARTMENT,2.0,160.0,False,30.0,True,,,,675000.0,APARTMENT,1325,Chaumont-Gistoux,INSTALLED,,,
6292,APARTMENT,3.0,195.0,False,31.0,True,,,,775000.0,APARTMENT,1325,Chaumont-Gistoux,INSTALLED,,,
6293,APARTMENT,2.0,153.0,False,,True,True,110.0,,599000.0,APARTMENT,1325,Chaumont-Gistoux,INSTALLED,,,
6294,APARTMENT,2.0,98.0,False,,True,True,90.0,,399000.0,APARTMENT,1325,Chaumont-Gistoux,INSTALLED,,,
6295,GROUND_FLOOR,2.0,97.0,False,15.0,True,True,103.0,,249000.0,APARTMENT,1350,Orp-le-Grand,INSTALLED,,,
6296,GROUND_FLOOR,1.0,76.0,False,15.0,True,True,154.0,,199000.0,APARTMENT,1350,Orp-le-Grand,INSTALLED,,,
6297,DUPLEX,3.0,179.0,False,7.0,True,,,,330000.0,APARTMENT,1350,Orp-le-Grand,INSTALLED,,,
6298,DUPLEX,3.0,185.0,False,8.0,True,,,,330000.0,APARTMENT,1350,Orp-le-Grand,INSTALLED,,,
6299,APARTMENT,2.0,153.0,False,,True,True,110.0,,599000.0,APARTMENT,1325,Chaumont-Gistoux,INSTALLED,,,
6300,APARTMENT,2.0,115.0,False,5.0,True,,,False,425000.0,APARTMENT,1200,Woluwe-Saint-Lambert,USA_HYPER_EQUIPPED,AS_NEW,,
6301,APARTMENT,2.0,126.0,False,18.0,True,,,False,285000.0,APARTMENT,2950,Kapellen,HYPER_EQUIPPED,GOOD,,
6302,APARTMENT,1.0,53.0,False,,,,,False,249000.0,APARTMENT,8300,Knokke-Heist,INSTALLED,GOOD,3.0,
6303,PENTHOUSE,1.0,,False,,,,,False,269900.0,APARTMENT,8400,Oostende,HYPER_EQUIPPED,AS_NEW,2.0,
6304,FLAT_STUDIO,1.0,39.0,False,2.0,True,,,,123000.0,APARTMENT,2018,Antwerp,SEMI_EQUIPPED,AS_NEW,2.0,
6305,GROUND_FLOOR,3.0,116.0,False,15.0,True,True,65.0,,470000.0,APARTMENT,1150,Woluwe-Saint-Pierre,HYPER_EQUIPPED,AS_NEW,2.0,
6306,APARTMENT,3.0,125.0,False,,,True,45.0,,369500.0,APARTMENT,2600,Berchem,INSTALLED,AS_NEW,2.0,
6307,APARTMENT,2.0,90.0,False,9.0,True,,,,225000.0,APARTMENT,8500,Kortrijk,INSTALLED,AS_NEW,2.0,
6308,FLAT_STUDIO,0.0,40.0,False,8.0,True,True,6.0,,235000.0,APARTMENT,1200,Woluwe-Saint-Lambert,,AS_NEW,2.0,
6309,APARTMENT,2.0,89.0,False,52.0,True,True,,,215000.0,APARTMENT,9800,Deinze,INSTALLED,JUST_RENOVATED,2.0,
6310,APARTMENT,2.0,88.0,False,20.0,True,,,False,248000.0,APARTMENT,3630,Maasmechelen,,AS_NEW,2.0,
6311,APARTMENT,3.0,115.0,False,13.0,True,,,,264000.0,APARTMENT,4100,BONCELLES,INSTALLED,GOOD,2.0,
6312,APARTMENT,2.0,85.0,False,6.0,True,,,,165000.0,APARTMENT,4000,Liège,INSTALLED,GOOD,,
6313,APARTMENT,2.0,123.0,False,,True,,,,237000.0,APARTMENT,2660,Hoboken,HYPER_EQUIPPED,JUST_RENOVATED,2.0,
6314,APARTMENT,2.0,127.0,False,,True,,,False,455000.0,APARTMENT,8301,Heist-aan-Zee,INSTALLED,,2.0,
6315,APARTMENT,2.0,124.0,False,11.0,True,,,False,445000.0,APARTMENT,8301,Heist-aan-Zee,INSTALLED,,2.0,
6316,APARTMENT,2.0,91.0,False,,True,,,False,359000.0,APARTMENT,8301,Heist-aan-Zee,INSTALLED,,2.0,
6317,APARTMENT,2.0,93.0,False,,True,,,False,355000.0,APARTMENT,8301,Heist-aan-Zee,INSTALLED,,2.0,
6318,KOT,1.0,12.0,False,,,,,,137500.0,APARTMENT,3000,Leuven,,,,
6319,SERVICE_FLAT,2.0,74.0,False,,,,,False,295000.0,APARTMENT,8700,Tielt,,GOOD,,
6320,SERVICE_FLAT,2.0,75.0,False,,,,,False,285000.0,APARTMENT,8700,Tielt,,GOOD,,
6321,APARTMENT,2.0,74.0,False,,,,,False,259000.0,APARTMENT,8500,Kortrijk,,,2.0,
6322,APARTMENT,1.0,75.0,False,,,True,,False,295000.0,APARTMENT,9000,Gent,INSTALLED,,2.0,
